"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.39737840928466e-56,1.55472341265602,0.487,0.184,2.49585757682333e-52,"7","PHB2"
1.48958251533941e-56,1.30309409469045,0.447,0.152,2.66054333064773e-52,"7","GTF2H5"
3.16824563052779e-56,1.08952921618417,0.314,0.081,5.65880352068568e-52,"7","SLC50A1"
3.94903722782196e-56,0.831568918616407,0.306,0.078,7.05337539261281e-52,"7","MRPS18B"
4.66001283439289e-56,0.70143852184532,0.387,0.112,8.32324892350914e-52,"7","GLOD4"
4.94551809421464e-56,0.984544199840553,0.349,0.098,8.83318986807677e-52,"7","CNPY2"
5.0138128969124e-56,1.29689527655206,0.513,0.194,8.95517121517523e-52,"7","AK2"
7.68156075791546e-56,1.09466452775413,0.299,0.076,1.37200356697128e-51,"7","CPSF2"
8.39273036728494e-56,1.08889961709442,0.378,0.113,1.49902557090076e-51,"7","PTBP1"
9.64170055098604e-56,0.963410790171496,0.444,0.147,1.72210413541162e-51,"7","STOML2"
1.01858165827732e-55,1.08688032769851,0.385,0.116,1.81928869984911e-51,"7","SNRNP40"
1.53794285959564e-55,1.19677796431562,0.401,0.125,2.74691974152377e-51,"7","PIGT"
1.79453627154454e-55,1.40220939989475,0.784,0.584,3.20522123460571e-51,"7","RPS18"
1.9390013643102e-55,1.19901592549452,0.394,0.122,3.46325033679445e-51,"7","UBAP2L"
2.02330383478738e-55,1.06002251485212,0.499,0.177,3.61382297931375e-51,"7","MRPS16"
2.10172910767765e-55,1.17488911380201,0.382,0.115,3.75389835922304e-51,"7","GLRX2"
2.26730557937612e-55,0.761667825363048,0.938,0.836,4.04963449532368e-51,"7","RPS3"
2.80990527824088e-55,1.58407473051497,0.525,0.224,5.01877181746603e-51,"7","SRSF3"
3.22306438404786e-55,1.53685232265643,0.511,0.211,5.75671529634789e-51,"7","DDOST"
3.31935184203804e-55,1.10764579783982,0.463,0.158,5.92869432506415e-51,"7","UBA2"
4.41591316800267e-55,1.63367212567891,0.682,0.461,7.88726250936956e-51,"7","RPL13A"
5.73954553795226e-55,1.00341893982271,0.439,0.147,1.02514022853365e-50,"7","ADH5"
7.40598161284924e-55,1.39089941299268,0.342,0.097,1.322782375871e-50,"7","MRPL28"
7.44779998151017e-55,1.02672228741149,0.872,0.717,1.33025155469753e-50,"7","HSP90AB1"
8.38861739636773e-55,1.45435889325926,0.473,0.175,1.49829095316524e-50,"7","PSMB4"
8.79943666722479e-55,1.4694722467729,0.736,0.54,1.57166738313302e-50,"7","RPS6"
9.48064401710389e-55,1.15204072245596,0.333,0.091,1.69333782789493e-50,"7","CUL1"
1.00210053465505e-54,1.09702049538322,0.254,0.058,1.78985176494738e-50,"7","PPP1R35"
1.11829839366774e-54,1.15456368931279,0.287,0.071,1.99739276092995e-50,"7","CDK2"
1.31117189030016e-54,1.04317920406606,0.314,0.084,2.34188411326511e-50,"7","PTOV1"
1.35698168620139e-54,1.25514573023611,0.266,0.063,2.4237049897243e-50,"7","PALM"
1.47511717272044e-54,0.788427226336414,0.347,0.098,2.63470678219598e-50,"7","NCBP2"
1.77897175785462e-54,0.863096091341546,0.948,0.838,3.17742145670413e-50,"7","RPL32"
3.62930021838587e-54,0.898776830972846,0.278,0.068,6.48229312005901e-50,"7","SS18"
4.83589323257966e-54,0.980364838945464,0.371,0.111,8.63738890271053e-50,"7","GORASP2"
5.76703150903106e-54,0.930222882797696,0.337,0.095,1.03004949782804e-49,"7","NSFL1C"
6.47417691582286e-54,1.06438015000345,0.359,0.106,1.15635273893512e-49,"7","SND1"
9.11933471875555e-54,1.69537737829979,0.515,0.229,1.62880437411693e-49,"7","SRSF2"
9.3310984837027e-54,1.06080805006825,0.401,0.13,1.66662750017414e-49,"7","G3BP1"
9.37178448293335e-54,1.21088319707634,0.572,0.228,1.67389442649672e-49,"7","SEC11C"
1.10439777989107e-53,0.606211311601574,0.273,0.066,1.97256487466344e-49,"7","HIBADH"
1.29310869167389e-53,0.915147889390643,0.283,0.071,2.30962143419874e-49,"7","COMTD1"
1.47568470889184e-53,0.980681091343611,0.344,0.098,2.63572045855171e-49,"7","MRPL13"
1.53807470847457e-53,0.795420321860576,0.285,0.071,2.74715523680643e-49,"7","PLRG1"
1.84950471008887e-53,0.838033248117707,0.271,0.065,3.30340036268973e-49,"7","PRPSAP1"
1.97284131768618e-53,1.07342692099424,0.259,0.061,3.52369187751928e-49,"7","TTC32"
1.97838236132869e-53,1.11951602163752,0.43,0.144,3.53358873556918e-49,"7","PNN"
2.03045011432901e-53,0.907151447491529,0.28,0.07,3.62658694920304e-49,"7","ARMC1"
2.08791253406792e-53,1.30165534299715,0.347,0.1,3.72922057709871e-49,"7","ILKAP"
2.23106347590359e-53,1.29502869210564,0.299,0.079,3.98490247431139e-49,"7","MCEE"
2.25718418069986e-53,0.954619705512625,0.29,0.074,4.03155666514802e-49,"7","GNL2"
2.27988558991082e-53,0.544919731766714,0.268,0.064,4.07210365213972e-49,"7","JAGN1"
2.33346112274959e-53,0.617073451062536,0.646,0.263,4.16779491134305e-49,"7","TECR"
2.67289556981535e-53,1.15291537090865,0.352,0.103,4.77405877724719e-49,"7","TMEM33"
3.81592818887315e-53,1.67670479616947,0.587,0.289,6.81562933814633e-49,"7","RPS17"
4.94099448249733e-53,1.65867594703786,0.306,0.084,8.82511024518848e-49,"7","KPNA2"
7.87628902406604e-53,1.10632221243332,0.482,0.178,1.40678398258844e-48,"7","NOL7"
8.34626489740199e-53,1.29874295437551,0.449,0.161,1.49072637332497e-48,"7","CUEDC2"
8.46954227448581e-53,1.48952902990321,0.437,0.155,1.51274494564591e-48,"7","ETFB"
9.13173943536297e-53,0.871596709089204,0.299,0.079,1.63101998055018e-48,"7","ZNF330"
1.00246425657122e-52,1.17059564525597,0.779,0.626,1.79050140866186e-48,"7","RPL7"
1.10992372102578e-52,0.961838078950892,0.316,0.086,1.98243475812415e-48,"7","UBTF"
1.3180771166519e-52,1.4113281641322,0.798,0.645,2.35421753805197e-48,"7","RPS19"
1.82319566963893e-52,0.944726465201475,0.292,0.076,3.25640978554209e-48,"7","EXOSC4"
1.91563821040738e-52,1.17620922669703,0.729,0.452,3.42152140760863e-48,"7","COX5A"
1.97374023582995e-52,1.08751002213364,0.34,0.098,3.52529743521587e-48,"7","SARNP"
2.02023617845008e-52,1.14108261416637,0.387,0.122,3.60834383832969e-48,"7","PSMD12"
2.89107282216288e-52,0.851145810784937,0.344,0.1,5.16374516766512e-48,"7","CHCHD3"
2.99547537820986e-52,1.09843011356024,0.306,0.082,5.35021857302064e-48,"7","SART1"
3.07864017322313e-52,1.31059431507501,0.323,0.091,5.49875921339383e-48,"7","KLHDC3"
3.47056683359165e-52,1.1899500409559,0.268,0.066,6.19877942147804e-48,"7","ZC3H14"
4.15254166647414e-52,1.07928669516238,0.314,0.086,7.41685467048945e-48,"7","LRRC59"
8.13230790944235e-52,0.964667982113876,0.276,0.069,1.4525115157055e-47,"7","RIPOR1"
8.35192970449565e-52,0.808132068654055,0.352,0.104,1.49173816451997e-47,"7","IMMT"
9.11073585255709e-52,1.21022491805962,0.394,0.126,1.62726853062522e-47,"7","CCAR1"
1.21293247581179e-51,1.15627681253992,0.534,0.214,2.16641869504744e-47,"7","VDAC3"
1.21307996850117e-51,0.837620065904334,0.411,0.131,2.16668213173994e-47,"7","MCTS1"
1.30972132121245e-51,0.997739227451772,0.309,0.084,2.33929325181756e-47,"7","APIP"
1.35380273004598e-51,1.35315375648258,0.257,0.061,2.41802705613513e-47,"7","WLS"
1.50518515737054e-51,0.800713274390448,0.359,0.107,2.68841120957951e-47,"7","EXOSC8"
1.8464792126533e-51,1.74944634002424,0.482,0.199,3.29799652172006e-47,"7","EIF4A1"
2.12522527254523e-51,0.940371499568474,0.366,0.109,3.79586485929303e-47,"7","NFU1"
2.26464821074595e-51,1.35373840673903,0.409,0.138,4.04488816921335e-47,"7","HNRNPD"
2.77433360375392e-51,1.19012028687899,0.437,0.154,4.95523724966487e-47,"7","LSM5"
2.78866838471981e-51,1.06222241515015,0.53,0.212,4.98084060194805e-47,"7","PSMA5"
3.12093539237062e-51,1.28089204936454,0.53,0.207,5.57430270431317e-47,"7","ARPP19"
3.18971138760369e-51,1.34592169160892,0.268,0.066,5.69714350939894e-47,"7","PHF12"
3.22791156975636e-51,1.10490378878053,0.266,0.066,5.76537285474183e-47,"7","YARS"
5.12849558210434e-51,0.770958175577883,0.29,0.076,9.16000595919656e-47,"7","MRPS25"
5.19497845237225e-51,1.08815050475394,0.394,0.126,9.27875101378207e-47,"7","MAPK1"
5.65792212835841e-51,0.733248766856793,0.368,0.111,1.0105614713461e-46,"7","PDIA4"
5.67587513849671e-51,1.16883966517554,0.734,0.483,1.0137680584869e-46,"7","PPIA"
9.57888471339922e-51,1.19184494127754,0.432,0.153,1.71088459866023e-46,"7","EIF3D"
9.84720804023663e-51,0.864402054967964,0.316,0.088,1.75880982806666e-46,"7","USP5"
1.32826654625882e-50,1.35632390030421,0.508,0.209,2.37241687827288e-46,"7","TXNL4A"
1.34248512758358e-50,0.882004378746876,0.442,0.151,2.39781268637702e-46,"7","C1D"
1.41740759663939e-50,1.31794968811914,0.401,0.136,2.53163170835762e-46,"7","EIF4G1"
1.57842675716743e-50,1.35325913669491,0.599,0.285,2.81922803097675e-46,"7","TMED2"
2.32320723578695e-50,1.47913475544836,0.741,0.504,4.14948044383907e-46,"7","RPS16"
2.77529583059685e-50,1.19053746655454,0.796,0.663,4.95695588302904e-46,"7","RPL15"
2.80902042773849e-50,1.16665429262087,0.451,0.165,5.01719138598371e-46,"7","PSMD2"
3.12979333078598e-50,0.621723374278093,0.988,0.937,5.59012386811683e-46,"7","FAU"
4.10730787355544e-50,0.92218337938747,0.411,0.136,7.33606259295738e-46,"7","MAZ"
4.29767957405852e-50,1.00133048482371,0.399,0.133,7.67608548722592e-46,"7","OLA1"
4.31531497617611e-50,0.887796528124461,0.318,0.089,7.70758407894815e-46,"7","EMC8"
4.38201716696489e-50,0.818540523637334,0.917,0.827,7.82672086191599e-46,"7","RPLP2"
4.63558704369283e-50,1.01873583246938,0.373,0.117,8.27962201873976e-46,"7","SF3A2"
4.9941092880332e-50,1.40171442548013,0.461,0.181,8.9199785993561e-46,"7","RPN2"
5.09851781362031e-50,1.13353671716228,0.378,0.122,9.10646266690724e-46,"7","MAT2A"
5.14449130838523e-50,1.03065504426023,0.266,0.068,9.18857592590686e-46,"7","OAT"
5.62278231415851e-50,0.965611258689544,0.39,0.125,1.00428514913185e-45,"7","ATP1A1"
5.64338311708393e-50,0.579559656006355,0.299,0.08,1.00796465854236e-45,"7","AGPAT5"
5.83995693236684e-50,1.60035483656352,0.273,0.071,1.04307470769004e-45,"7","NDE1"
5.93263382376601e-50,0.851159759692656,0.39,0.127,1.05962772726285e-45,"7","TMEM147"
6.06644872022149e-50,1.07240206879268,0.489,0.186,1.08352840591876e-45,"7","CAPRIN1"
6.35055359611955e-50,1.11213901135594,0.451,0.161,1.13427237780291e-45,"7","POLE4"
6.4698246518159e-50,1.02786486471557,0.463,0.167,1.15557538106084e-45,"7","CCT6A"
7.18264847965834e-50,0.721356059838958,0.295,0.079,1.28289284495178e-45,"7","UPF3B"
7.25541600145509e-50,0.869813241244562,0.891,0.818,1.29588985201989e-45,"7","RPS21"
9.32903987660103e-50,1.27005984058103,0.442,0.158,1.66625981235971e-45,"7","TXN2"
9.57600908116681e-50,1.25557401023365,0.508,0.21,1.7103709819872e-45,"7","EIF3E"
9.8130739420088e-50,0.705139907626585,0.268,0.067,1.75271313678219e-45,"7","NELFB"
1.04739356827785e-49,1.08445223703386,0.454,0.161,1.87074965230106e-45,"7","MTCH2"
1.07210534367152e-49,1.06002642617402,0.304,0.085,1.9148873543317e-45,"7","MTX1"
1.21906994794334e-49,0.555281636619716,0.299,0.081,2.1773808340216e-45,"7","ANKRD10"
1.40761308196726e-49,1.00874020619698,0.451,0.161,2.51413772570172e-45,"7","MED28"
1.43483229993463e-49,1.5763140909039,0.43,0.16,2.56275397091325e-45,"7","TUBA4A"
1.63633004150873e-49,0.901186240326968,0.306,0.084,2.92264908713874e-45,"7","EED"
2.60427213654885e-49,0.887694951892293,0.292,0.078,4.65149046308991e-45,"7","HDAC3"
3.30670682853761e-49,0.841256110232125,0.423,0.14,5.90610906645103e-45,"7","MED8"
3.45585961845916e-49,1.05044903577355,0.371,0.118,6.17251086452991e-45,"7","MRPL18"
4.36882342532634e-49,1.28588624860186,0.397,0.133,7.80315551997537e-45,"7","PSMC4"
4.6563012843786e-49,0.954096215322931,0.371,0.119,8.31661972402862e-45,"7","USP14"
5.06671664155073e-49,0.995285327673262,0.349,0.104,9.04966259347377e-45,"7","BTBD1"
5.5228168065908e-49,1.19801603066605,0.423,0.152,9.86430309825183e-45,"7","PSMD11"
5.69107029557578e-49,1.14422716153699,0.501,0.202,1.01648206549279e-44,"7","PSMA4"
5.69992661868074e-49,0.683014468808248,0.252,0.061,1.01806389336257e-44,"7","ATAD1"
5.85164269881759e-49,1.18648770793552,0.743,0.495,1.04516190243581e-44,"7","ATP5MC3"
6.05176310561651e-49,0.861591217161987,0.373,0.117,1.08090540829416e-44,"7","CHTF8"
6.24880145275093e-49,0.804526127304581,0.264,0.067,1.11609842747584e-44,"7","CHMP6"
6.56834377749204e-49,0.789047995931173,0.38,0.122,1.17317188209785e-44,"7","TIMM17A"
6.96906116722436e-49,0.624775216232963,0.268,0.068,1.24474401507794e-44,"7","DESI2"
9.20606015879738e-49,1.49579012406093,0.511,0.226,1.6442944049628e-44,"7","EWSR1"
1.10703389712235e-48,1.19150363427504,0.575,0.261,1.97727324365023e-44,"7","PSMB2"
1.16657801323323e-48,0.655409579708248,0.257,0.064,2.08362498943587e-44,"7","XAB2"
1.56477138343859e-48,1.11839315969376,0.397,0.135,2.79483816795966e-44,"7","STT3A"
1.72879553636975e-48,1.05939265165165,0.264,0.067,3.08780170751001e-44,"7","CNOT3"
1.95556747732547e-48,1.16451339423666,0.335,0.101,3.49283907125103e-44,"7","SLC35B1"
1.97281894403589e-48,1.09761001650792,0.466,0.174,3.52365191594251e-44,"7","ACIN1"
2.14835611486686e-48,0.763613403635854,0.311,0.088,3.83717885676369e-44,"7","LLPH"
2.23502961183001e-48,0.828892926547263,0.271,0.07,3.99198638968957e-44,"7","ZPR1"
2.91438079643557e-48,1.21259283892287,0.494,0.196,5.20537554051358e-44,"7","SDHB"
2.94079344596661e-48,1.35395316656595,0.594,0.276,5.25255117384096e-44,"7","METAP2"
3.46467676690506e-48,0.359029591539805,0.266,0.067,6.18825917336913e-44,"7","HDDC2"
3.811171920407e-48,0.891751585894014,0.273,0.071,6.80713416703895e-44,"7","NME4"
4.11954995289525e-48,1.06246208682214,0.366,0.116,7.35792817086621e-44,"7","MRPL32"
4.24008751326507e-48,1.47666108075239,0.261,0.067,7.57322030744274e-44,"7","ACSL5"
4.51063097795656e-48,1.16650528547365,0.736,0.524,8.05643798972821e-44,"7","YBX1"
5.14321518973882e-48,1.0356061448391,0.423,0.15,9.18629665039251e-44,"7","DDB1"
5.50207476882269e-48,1.18412019926747,0.314,0.09,9.82725574459421e-44,"7","PDZD11"
6.60476493941892e-48,1.6790854404563,0.587,0.3,1.17967706582961e-43,"7","AP3S1"
7.24233363940044e-48,1.08907207626385,0.387,0.128,1.29355321133331e-43,"7","TM9SF3"
7.48407079345953e-48,1.21749321708746,0.461,0.182,1.33672988441981e-43,"7","TMED9"
7.93424344904977e-48,0.928593402309456,0.385,0.128,1.41713522243478e-43,"7","IDH3B"
8.90635075849635e-48,1.51139294938626,0.442,0.162,1.59076330897503e-43,"7","TMEM234"
1.00740946432519e-47,1.38223963811876,0.29,0.081,1.79933404423122e-43,"7","TAF10"
1.28448802452639e-47,1.08437557152296,0.772,0.541,2.29422406060659e-43,"7","RPS9"
1.47606033359694e-47,1.03400473633271,0.333,0.099,2.63639136183749e-43,"7","TPD52L2"
1.79555016449977e-47,0.76887056623912,0.309,0.088,3.20703214881304e-43,"7","NAA20"
2.05166594285151e-47,1.26625004984883,0.297,0.084,3.66448054052708e-43,"7","RSBN1"
2.45769219901224e-47,0.92823094982562,0.321,0.095,4.38968403665576e-43,"7","UBL4A"
2.56558015465718e-47,1.02241748674536,0.352,0.11,4.58238271423319e-43,"7","DPM1"
3.538932132058e-47,0.975703995833276,0.366,0.117,6.3208866810688e-43,"7","SRSF1"
3.65042891052366e-47,0.881259641050627,0.846,0.756,6.52003107708631e-43,"7","RPL24"
4.09123939505965e-47,1.10543412156408,0.589,0.272,7.30736268351604e-43,"7","BANF1"
4.14496814239961e-47,0.696549574343581,0.304,0.086,7.40332759913994e-43,"7","IVNS1ABP"
4.44710979619745e-47,1.34536645947191,0.352,0.112,7.94298280698827e-43,"7","POLR2C"
5.45666920835724e-47,1.1238013782125,0.382,0.128,9.74615687304686e-43,"7","IFT20"
5.53958820504105e-47,0.484422787522188,0.33,0.097,9.89425849302382e-43,"7","NGDN"
6.40346758002299e-47,0.680953178402436,0.297,0.082,1.14372334446791e-42,"7","MRPS11"
7.37675836001127e-47,1.3105429040509,0.641,0.323,1.31756281068161e-42,"7","NCL"
8.6506855137648e-47,0.835505143504058,0.473,0.176,1.54509893961353e-42,"7","POLR2K"
1.11008465324988e-46,0.978060371838255,0.836,0.63,1.98272219916961e-42,"7","HSPA8"
1.19071316435982e-46,0.640622321821609,0.328,0.098,2.12673278286308e-42,"7","GPS1"
1.21684445806313e-46,0.681870980807403,0.948,0.863,2.17340588654656e-42,"7","RPL6"
1.3627673883776e-46,0.789927915316018,0.266,0.07,2.43403883238124e-42,"7","HTRA2"
1.5083985181374e-46,1.00055554956674,0.309,0.089,2.69415059324521e-42,"7","MCRS1"
1.83617666163786e-46,1.23481011619443,0.53,0.222,3.27959513535138e-42,"7","TOP1"
1.86665784137943e-46,0.782475488694672,0.333,0.1,3.3340375704878e-42,"7","SF3A1"
1.96038194752932e-46,1.19412632911321,0.511,0.215,3.50143819648212e-42,"7","SET"
1.96336199792893e-46,0.622447548182221,0.261,0.067,3.50676086450086e-42,"7","WDR77"
2.08274161427115e-46,0.589938307341468,0.273,0.073,3.7199847972497e-42,"7","RAB9A"
2.1071968822768e-46,0.724035832352538,0.287,0.079,3.76366435143459e-42,"7","DCAF13"
2.1428664577365e-46,1.27559427836173,0.399,0.144,3.82737378016317e-42,"7","FDPS"
2.21262356737907e-46,0.830077720195454,0.888,0.811,3.95196695369576e-42,"7","RPS14"
2.23501991414295e-46,0.914980734922166,0.413,0.141,3.99196906865072e-42,"7","ATXN7L3B"
2.43670195756682e-46,1.26298917826331,0.568,0.283,4.35219336641009e-42,"7","EIF3H"
2.72959666600951e-46,1.03894492482639,0.817,0.566,4.87533260515959e-42,"7","SEC61G"
3.44257798718565e-46,1.28639877861792,0.506,0.22,6.14878854291228e-42,"7","UQCRC1"
3.55260910665279e-46,0.618602143896726,0.47,0.171,6.34531512539254e-42,"7","RBM38"
3.58863177916366e-46,0.998877522708175,0.361,0.118,6.4096552207642e-42,"7","ACO2"
3.96502650040308e-46,1.06029648238461,0.458,0.173,7.08193383236995e-42,"7","HSPA4"
4.04584329056358e-46,0.890653937639723,0.404,0.14,7.22628070127562e-42,"7","SUMO3"
4.55323240327789e-46,0.864126831555432,0.314,0.091,8.13252839549464e-42,"7","FBL"
6.32273295110658e-46,0.815285470693333,0.283,0.078,1.12930333239715e-41,"7","LUC7L"
6.69294174453661e-46,1.09053332782289,0.344,0.108,1.19542632499168e-41,"7","ZCCHC17"
6.92734135929809e-46,0.622794667727817,0.449,0.159,1.23729244018423e-41,"7","SMS"
7.64767158808823e-46,1.18887968420591,0.561,0.253,1.36595062234844e-41,"7","SNU13"
8.55660132189952e-46,0.892619329020742,0.309,0.089,1.52829456210447e-41,"7","BRD7"
8.67570952808842e-46,1.11753924413738,0.485,0.197,1.54956847881187e-41,"7","EIF3L"
1.10466747163341e-45,1.15345435147829,0.423,0.153,1.97304657108444e-41,"7","ETFA"
1.12235895345397e-45,0.832556939470131,0.444,0.164,2.00464532676414e-41,"7","NDUFS3"
